ID	ACTIVATIONDATE	DEACTIVATIONDATE	NAME	STATIONNUMBER	VISTANAME	AGENCY_ID	STREETCOUNTRY_ID	STREETADDRESSLINE1	STREETADDRESSLINE2	STREETADDRESSLINE3	STREETCITY	STREETSTATE_ID	STREETCOUNTY_ID	STREETPOSTALCODE	MAILINGCOUNTRY_ID	MAILINGADDRESSLINE1	MAILINGADDRESSLINE2	MAILINGADDRESSLINE3	MAILINGCITY	MAILINGSTATE_ID	MAILINGCOUNTY_ID	MAILINGPOSTALCODE	FACILITYTYPE_ID	MFN_ZEG_RECIPIENT	PARENT_ID	REALIGNEDFROM_ID	REALIGNEDTO_ID	VISN_ID	VERSION	CREATED	UPDATED	CREATEDBY	UPDATEDBY	CODE	POSTALNAME
"1,001,263"	05/21/2001 00:00:00		COLMERY O NEIL VAMC	589A5	COLMERY O NEIL VAMC	"1,009,121"	"1,006,840"	2200 GAGE BLVD			TOPEKA	"1,009,320"		66622-0001	"1,006,840"	2200 GAGE BLVD			TOPEKA	"1,009,320"		66622-0001	"1,009,231"	0	"1,000,180"	"1,000,255"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.613203 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	KS
"1,001,264"	05/21/2001 00:00:00		DWIGHT D. EISENHOWER VAMC	589A6	DWIGHT D. EISENHOWER VAMC	"1,009,121"	"1,006,840"	4101 S 4TH STREET TRAFFICWAY			LEAVENWORTH	"1,009,320"		66048-5014	"1,006,840"	4101 S 4TH STREET TRAFFICWAY			LEAVENWORTH	"1,009,320"		66048-5014	"1,009,231"	0	"1,000,180"	"1,001,939"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.619643 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	KS
"1,001,265"	10/01/2001 00:00:00		ROBERT J. DOLE  VAMC	589A7	ROBERT J. DOLE  VAMC	"1,009,121"	"1,006,840"	5500 E KELLOGG ST			WICHITA	"1,009,320"		67218-1607	"1,006,840"	5500 E KELLOGG ST			WICHITA	"1,009,320"		67218-1607	"1,009,231"	0	"1,000,180"	"1,000,100"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.625856 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	KS
"1,001,280"			WARRENSBURG MO CBOC	589G1	WARRENSBURG VA CLINIC	"1,009,121"	"1,006,840"	702 E. YOUNG AVE			Warrensburg	"1,009,329"		64093-9610	"1,006,840"	1300 Veterans Road			Warrensburg	"1,009,329"		64093-8294	"1,009,148"	0	"1,000,180"			"1,002,215"	0	6/4/2004 1:18:48.000000 PM	5/27/2015 4:23:24.367831 PM	Initial Load	DataBroker - CQ# 0930 05/04/2015	CBOC	MO
"1,001,281"	10/01/2001 00:00:00		DODGE CITY VA CLINIC	589G2	DODGE CITY VA CLINIC	"1,009,121"	"1,006,840"	2201 SUMMERLON CIR			DODGE CITY	"1,009,320"		67801-2985	"1,006,840"								"1,009,148"	0	"1,001,265"	"1,000,561"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	7/1/2015 4:23:24.717265 PM	Initial Load	DataBroker - CQ# 0931 06/03/2015	CBOC	KS
"1,001,282"	10/01/2001 00:00:00		LIBERAL CBOC	589G3	LIBERAL CBOC	"1,009,121"	"1,006,840"	2 ROCK ISLAND ROAD SUITE 200			Liberal	"1,009,320"		67901-3760	"1,006,840"	2 ROCK ISLAND ROAD SUITE 200			Liberal	"1,009,320"		67901-3760	"1,009,148"	0	"1,001,265"	"1,000,562"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 10:19:25.884793 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	CBOC	KS
"1,001,283"	10/01/2001 00:00:00		HAYS CBOC	589G4	HAYS CBOC	"1,009,121"	"1,006,840"	207 B EAST SEVENTH			HAYS	"1,009,320"		67601-4152	"1,006,840"	207 B EAST SEVENTH			HAYS	"1,009,320"		67601-4153	"1,009,148"	0	"1,001,265"	"1,000,563"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 10:19:25.888934 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	CBOC	KS
"1,001,284"	10/01/2001 00:00:00		PARSONS CBOC	589G5	PARSONS CBOC	"1,009,121"	"1,006,840"	1907 HARDING DRIVE			PARSONS	"1,009,320"		67357-8111	"1,006,840"	1907 HARDING DRIVE			PARSONS	"1,009,320"		67357-8111	"1,009,148"	0	"1,001,265"	"1,000,564"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 10:19:25.893195 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	CBOC	KS
"1,001,287"			BELTON VA CLINIC	589GB	BELTON VA CLINIC	"1,009,121"	"1,006,840"	17140 Bel-Ray Place			Belton	"1,009,329"		64012-5331		17140 Bel-Ray Place			Belton	"1,009,329"		64012-5331	"1,009,148"	0	"1,000,180"			"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.632307 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	MO
"1,001,288"			PAOLA VA CLINIC	589GC	PAOLA VA CLINIC	"1,009,121"	"1,006,840"	510 S. HOSPITAL DRIVE			PAOLA	"1,009,320"		66071-1851		510 S. HOSPITAL DRIVE			PAOLA	"1,009,320"		66071-1851	"1,009,148"	0	"1,000,180"			"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.639465 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	KS
"1,001,289"			NEVADA VA CLINIC	589GD	NEVADA VA CLINIC	"1,009,121"	"1,006,840"	322 S. Prewitt			Nevada	"1,009,329"		64772-3803		322 S. Prewitt			Nevada	"1,009,329"		64772-3803	"1,009,148"	0	"1,000,180"			"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.645541 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	MO
"1,001,290"	04/01/2001 00:00:00		KIRKSVILLE VA CLINIC	589GE	KIRKSVILLE VA CLINIC	"1,009,121"	"1,006,840"	1510 NORTH CROWN DRIVE			KIRKSVILLE	"1,009,329"		63501-2553	"1,006,840"	1510 NORTH CROWN DRIVE			KIRKSVILLE	"1,009,329"		63501-2553	"1,009,148"	0	"1,001,262"	"1,000,957"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.651751 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	MO
"1,001,291"	04/01/2001 00:00:00		FORT LEONARD WOOD VA CLINIC	589GF	FORT LEONARD WOOD VA CLINIC	"1,009,121"	"1,006,840"	700 GW LANE			WAYNESVILLE	"1,009,329"		65583-2325	"1,006,840"								"1,009,148"	0	"1,001,262"	"1,000,958"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.658318 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	MO
"1,001,292"	04/01/2001 00:00:00	12/31/1969 00:00:00	WHITEMAN AFB CBOC	589GG	ZZWHITEMAN AFB	"1,009,121"	"1,006,840"	509th MEDICAL GROUP			WHITEMAN AFB.	"1,009,329"		65305	"1,006,840"	509th MEDICAL GROUP			Whiteman AFD	"1,009,329"		65305	"1,009,148"	0		"1,000,959"			0	6/4/2004 1:18:48.000000 PM	12/4/2009 2:03:55.374179 PM	Initial Load	DataBroker - 09/30/2009 changes	CBOC	MO
"1,001,293"	04/01/2001 00:00:00		LAKE OF THE OZARKS VA CLINIC	589GH	LAKE OF THE OZARKS VA CLINIC	"1,009,121"	"1,006,840"	940 EXECUTIVE DRIVE			OSAGE BEACH	"1,009,329"		65065-3497	"1,006,840"	940 EXECUTIVE DRIVE			OSAGE BEACH	"1,009,329"		65065-3497	"1,009,148"	0	"1,001,262"	"1,000,960"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.664694 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	MO
"1,001,294"	05/21/2001 00:00:00		ST. JOSEPH VA CLINIC	589GI	ST. JOSEPH VA CLINIC	"1,009,121"	"1,006,840"	"3302 SOUTH BELT HIGHWAY, SUITE #P"			ST. JOSEPH	"1,009,329"		64503-1514	"1,006,840"								"1,009,148"	0	"1,001,263"	"1,001,946"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.670848 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	MO
"1,001,295"	05/21/2001 00:00:00		WYANDOTTE COUNTY VA CLINIC	589GJ	WYANDOTTE COUNTY VA CLINIC	"1,009,121"	"1,006,840"	"21 N. 12th St, Suit 110"			Kansas City	"1,009,320"		66102-5161	"1,006,840"	"21 N. 12th St, Suit 110"			KANSAS CITY	"1,009,320"		66102-5161	"1,009,148"	0	"1,001,263"	"1,001,947"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.676989 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	KS
"1,001,297"	05/21/2001 00:00:00		CHANUTE VA CLINIC	589GM	CHANUTE VA CLINIC	"1,009,121"	"1,006,840"	629 SOUTH PLUMMER			CHANUTE	"1,009,320"		66720-1928	"1,006,840"	629 SOUTH PLUMMER			CHANUTE	"1,009,320"		66720-1928	"1,009,148"	0	"1,001,263"	"1,001,949"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.682927 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	KS
"1,001,298"	05/21/2001 00:00:00		EMPORIA VA CLINIC	589GN	EMPORIA VA CLINIC	"1,009,121"	"1,006,840"	919 W.12TH AVENUE SUITE D			EMPORIA	"1,009,320"		66801-5554	"1,006,840"	919 W. 12TH AVENUE SUITE D			EMPORIA	"1,009,320"		66801-5554	"1,009,148"	0	"1,001,263"	"1,001,950"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.688967 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	KS
"1,001,300"	05/21/2001 00:00:00		GARNETT VA CLINIC	589GP	GARNETT VA CLINIC	"1,009,121"	"1,006,840"	421 SOUTH MAPLE			GARNETT	"1,009,320"		66032-1334	"1,006,840"	421 SOUTH MAPLE			GARNETT	"1,009,320"		66032-1334	"1,009,148"	0	"1,001,263"	"1,001,952"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.695966 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	KS
"1,001,302"	05/21/2001 00:00:00		JUNCTION CITY VA CLINIC	589GR	JUNCTION CITY VA CLINIC	"1,009,121"	"1,006,840"	715 SOUTHWIND DR			JUNCTION CITY	"1,009,320"		66441-9021	"1,006,840"	715 SOUTHWIND DR			JUNCTION CITY	"1,009,320"		66441-9021	"1,009,148"	0	"1,001,263"	"1,001,954"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.701730 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	KS
"1,001,304"	05/21/2001 00:00:00		SENECA VA CLINIC	589GT	SENECA VA CLINIC	"1,009,121"	"1,006,840"	1600 COMMUNITY DRIVE			SENECA	"1,009,320"		66538-9739	"1,006,840"	1600 COMMUNITY DRIVE			SENECA	"1,009,320"		66538-9739	"1,009,148"	0	"1,001,263"	"1,001,956"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.708603 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	KS
"1,001,305"	05/21/2001 00:00:00		LAWRENCE VA CLINIC	589GU	LAWRENCE VA CLINIC	"1,009,121"	"1,006,840"	2200 HARVARD ROAD			LAWRENCE	"1,009,320"		66049-2611	"1,006,840"	2200 HARVARD ROAD			LAWRENCE	"1,009,320"		66049-2611	"1,009,148"	0	"1,001,263"	"1,001,957"		"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.714991 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	KS
"1,001,306"			FORT SCOTT VA CLINIC	589GV	FORT SCOTT VA CLINIC	"1,009,121"	"1,006,840"	902 HORTON STREET			FORT SCOTT	"1,009,320"		66701-2438	"1,006,840"	902 HORTON STREET			FORT SCOTT	"1,009,320"		66701-2438	"1,009,148"	0	"1,001,263"			"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.721291 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	KS
"1,001,307"			SALINA CBOC WICHITA	589GW	SALINA CBOC WICHITA	"1,009,121"	"1,006,840"	"1410 East Iron, Suite 1"			SALINA	"1,009,320"		67401-3284	"1,006,840"	"1410 East Iron, Suite 1"			Salina	"1,009,320"		67401-3284	"1,009,148"	0	"1,001,265"			"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 10:19:25.959296 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	CBOC	KS
"1,001,308"			CAMERON CBOC	589GZ	CAMERON CBOC	"1,009,121"	"1,006,840"	1111 Euclid			Cameron	"1,009,329"		64429-2005	"1,006,840"	1111 Euclid			Cameron	"1,009,329"		64429-2005	"1,009,148"	0	"1,000,180"			"1,002,215"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 10:19:25.963100 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	CBOC	MO
"1,001,323"			PAHRUMP CBOC	593GC	PAHRUMP CBOC	"1,009,121"	"1,006,840"	2100 EAST CALVADA BLVD.			PAHRUMP	"1,009,332"		89048-5805	"1,006,840"	P.O. Box 360001			NORTH LAS VEGAS	"1,009,332"		89036	"1,009,148"	0	"1,000,184"			"1,002,221"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:40.740230 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	NV
"1,001,126"			WILMINGTON VA CLINIC (NC)	565GC	WILMINGTON VA CLINIC (NC)	"1,009,121"	"1,006,840"	1705 GARDNER ROAD			WILMINGTON	"1,009,337"		28405-8873	"1,006,840"	"THRU VAMC FAYETTEVILLE, NC"			Fayetteville	"1,009,337"		28301-3856	"1,009,148"	0	"1,000,162"			"1,002,206"	0	6/4/2004 1:18:48.000000 PM	12/28/2015 11:05:26.387823 AM	Initial Load	DataBroker - CQ# 0938 12/09/2015	CBOC	NC
"1,001,649"			FT. DIX (PHILADELPHIA) CBOC	642GA	FT. DIX (PHILADELPHIA) CBOC	"1,009,121"	"1,006,840"	"8TH AND ALABAMA ST, #5437"			LAKEHURST	"1,009,334"		08640-5002	"1,006,840"								"1,009,148"	0	"1,000,224"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	12/5/2012 1:04:57.664885 PM	Initial Load	DataBroker - CQ# 0809 11/19/2012	CBOC	NJ
"1,001,651"			VICTOR J. SARACINI VA OPC	642GC	VICTOR J. SARACINI VA OPC	"1,009,121"	"1,006,840"	433 CAREDEAN DRIVE			HORSHAM	"1,009,342"		19044-1321	"1,006,840"	433 CAREDEAN DRIVE			HORSHAM	"1,009,342"		19044-1321	"1,009,148"	0	"1,000,224"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	12/28/2015 11:05:26.319748 AM	Initial Load	DataBroker - CQ# 0938 12/09/2015	CBOC	PA
"1,001,653"			SOUTHEAST CBOC	644BY	SOUTHEAST CBOC	"1,009,121"	"1,006,840"	3285 S. VAL VISTA DR			GILBERT	"1,009,304"		85295	"1,006,840"						"1,012,844"		"1,009,148"	0	"1,000,225"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	4/23/2014 12:28:07.830123 PM	Initial Load	DataBroker - CQ# 0901 04/02/2014	CBOC	AZ
"1,001,657"			"SUN CITY, AZ CBOC"	644GA	"SUN CITY, AZ CBOC"	"1,009,121"	"1,006,840"	13985 W GRAND AVE #101			SUN CITY	"1,009,304"		85374-3626	"1,006,840"								"1,009,148"	0	"1,000,225"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	12/4/2012 2:30:43.517360 PM	Initial Load	DataBroker - CQ# 0800 10/17/2012	CBOC	AZ
"1,001,658"			SHOW LOW CBOC	644GB	SHOW LOW CBOC	"1,009,121"	"1,006,840"	2450 SHOW LOW LAKE RD STE 1			SHOW LOW	"1,009,304"		85901-7953	"1,006,840"	2450 SHOW LOW LAKE RD STE 1			SHOW LOW	"1,009,304"		85901-7953	"1,009,148"	0	"1,000,225"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 8:25:25.936549 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	CBOC	AZ
"1,001,659"			SOUTHWEST CBOC	644GC	SOUTHWEST CBOC	"1,009,121"	"1,006,840"	213 E MONROE AVE			BUCKEYE	"1,009,304"		85326-2704	"1,006,840"								"1,009,148"	0	"1,000,225"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	12/5/2012 1:04:57.453589 PM	Initial Load	DataBroker - CQ# 0809 11/19/2012	CBOC	AZ
"1,001,660"			PAYSON CBOC	644GD	PAYSON CBOC	"1,009,121"	"1,006,840"	"903 E HIGHWAY 260, SUITE #2"			PAYSON	"1,009,304"		85531-4972	"1,006,840"								"1,009,148"	0	"1,000,225"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	3/19/2013 8:23:37.105066 AM	Initial Load	DataBroker - CQ# 0846 2/12/2013	CBOC	AZ
"1,001,663"			H. JOHN HEINZ III VAMC	646A4	H. JOHN HEINZ III VAMC	"1,009,121"	"1,006,840"	1010 DELAFIELD RD			PITTSBURGH	"1,009,342"		15215-3247	"1,006,840"	1010 DELAFIELD RD			PITTSBURGH	"1,009,342"		15215-3247	"1,009,231"	0	"1,000,227"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	12/28/2015 11:05:25.980057 AM	Initial Load	DataBroker - CQ# 0938 12/09/2015	VAMC	PA
"1,001,667"			BELMONT COUNTY VA CLINIC	646GA	BELMONT COUNTY VA CLINIC	"1,009,121"	"1,006,840"	107 PLAZA DR			ST. CLAIRSVILLE	"1,009,339"		43950-7729	"1,006,840"	107 PLAZA DR.			ST. CLAIRSVILLE	"1,009,339"		43950-7729	"1,009,148"	0	"1,000,227"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	12/28/2015 11:05:25.741607 AM	Initial Load	DataBroker - CQ# 0938 12/09/2015	CBOC	OH
"1,001,668"			WESTMORELAND COUNTY VA CLINIC	646GB	WESTMORELAND COUNTY VA CLINIC	"1,009,121"	"1,006,840"	"5274 ROUTE 30, SUITE 10"			GREENSBURG	"1,009,342"		15601-7833	"1,006,840"	"5274 ROUTE 30, SUITE 10"			GREENSBURG	"1,009,342"		15601-7833	"1,009,148"	0	"1,000,227"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	12/28/2015 11:05:26.367103 AM	Initial Load	DataBroker - CQ# 0938 12/09/2015	CBOC	PA
"1,001,669"			BEAVER COUNTY VA CLINIC	646GC	BEAVER COUNTY VA CLINIC	"1,009,121"	"1,006,840"	90 WAGNER ROAD			MONACA	"1,009,342"		15061-2489	"1,006,840"								"1,009,148"	0	"1,000,227"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	12/28/2015 11:05:25.729467 AM	Initial Load	DataBroker - CQ# 0938 12/09/2015	CBOC	PA
"1,001,670"			WASHINGTON VA PRIMARY CARE OUTPATIENT CLINIC	646GD	"WASHINGTON, PA CBOC"	"1,009,121"	"1,006,840"	"1500 WEST CHESTNUT ST, RM 450"			WASHINGTON	"1,009,342"		15301-5864	"1,006,840"								"1,009,148"	0	"1,000,227"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	12/4/2012 2:30:43.538018 PM	Initial Load	DataBroker - CQ# 0800 10/17/2012	CBOC	PA
"1,001,680"			"VANCOUVER,WA DIV PORTLAND VAMC"	648A4	"VANCOUVER,WA DIV PORTLAND VAMC"	"1,009,121"	"1,006,840"	1601 E 4TH PLAIN			VANCOUVER	"1,009,353"		98661-3753	"1,006,840"	1601 E 4TH PLAIN			VANCOUVER	"1,009,353"		98661-3753	"1,009,231"	0	"1,000,229"			"1,002,220"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 8:25:25.969971 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	VAMC	WA
"1,001,683"			"BEND, OR CBOC"	648GA	"BEND, OR CBOC"	"1,009,121"	"1,006,840"	2650 NE COURTNEY DRIVE			BEND	"1,009,341"		97701-7636	"1,006,840"								"1,009,148"	0	"1,000,229"			"1,002,220"	0	6/4/2004 1:18:48.000000 PM	2/11/2013 3:23:19.369609 PM	Initial Load	DataBroker - CQ# 0833 1/14/2013	CBOC	OR
"1,001,684"			SALEM VA CLINIC	648GB	SALEM VA CLINIC	"1,009,121"	"1,006,840"	"1750 MCGILCHRIST STREET SE, SUITE 130"			SALEM	"1,009,341"		97302-1691	"1,006,840"								"1,009,148"	0	"1,000,229"			"1,002,220"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:42.215506 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	OR
"1,001,686"			NORTH COAST VA CLINIC	648GD	NORTH COAST VA CLINIC	"1,009,121"	"1,006,840"	91400 RILEA NEOCOXIE RD			Warrenton	"1,009,341"		97146-7267	"1,006,840"	91400 RILEA NEOCOXIE RD			WARRENTON	"1,009,341"		97146-7267	"1,009,148"	0	"1,000,229"			"1,002,220"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:42.222499 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	OR
"1,001,689"			KINGMAN CBOC	649GA	KINGMAN CBOC	"1,009,121"	"1,006,840"	2668 HUALAPAI MOUNTAIN ROAD			KINGMAN	"1,009,304"		86401-8387	"1,006,840"								"1,009,148"	0	"1,000,230"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	7/1/2014 1:05:21.845729 PM	Initial Load	DataBroker - CQ# 0909 06/09/2014	CBOC	AZ
"1,001,690"			FLAGSTAFF CBOC	649GB	FLAGSTAFF CBOC	"1,009,121"	"1,006,840"	1300 W UNIVERSITY AVE #200			FLAGSTAFF	"1,009,304"		86001-7228	"1,006,840"								"1,009,148"	0	"1,000,230"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	4/15/2013 12:44:55.884359 PM	Initial Load	DataBroker - CQ# 0850 03/11/2013	CBOC	AZ
"1,001,691"			PRESCOTT CBOC LAKE HAVASU CITY	649GC	LAKE HAVASU CITY CBOC	"1,009,121"	"1,006,840"	2035 Mesquite Ave.			Lake Havasu City	"1,009,304"		86403-5894	"1,006,840"	2025 Mesquite Ave.			Lake Havasu City	"1,009,304"		86403-5894	"1,009,148"	0	"1,000,230"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 8:25:25.992068 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	CBOC	AZ
"1,001,692"			ANTHEM CBOC	649GD	ANTHEM CBOC	"1,009,121"	"1,006,840"	3618 West Anthem Way			Anthem	"1,009,304"		85086-0419	"1,006,840"	3618 West Anthem Way			Anthem	"1,009,304"		85086-0419	"1,009,148"	0	"1,000,230"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 8:25:25.995954 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	CBOC	AZ
"1,001,693"			COTTONWOOD CBOC	649GE	COTTONWOOD CBOC	"1,009,121"	"1,006,840"	501 SOUTH WILLARD ST			COTTONWOOD	"1,009,304"		86326-8120	"1,006,840"						"1,012,848"		"1,009,148"	0	"1,000,230"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	12/4/2012 2:30:43.554528 PM	Initial Load	DataBroker - CQ# 0800 10/17/2012	CBOC	AZ
"1,001,697"			NEW BEDFORD CBOC	650GA	NEW BEDFORD	"1,009,121"	"1,006,840"	175 ELM STREET			NEW BEDFORD	"1,009,325"		02740-6006	"1,006,840"	175 ELM STREET			NEW BEDFORD	"1,009,325"		02740-6006	"1,009,148"	0	"1,000,231"			"1,002,201"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 8:25:26.003822 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	CBOC	MA
"1,001,698"			HYANNIS CBOC	650GB	HYANNIS	"1,009,121"	"1,006,840"	233 STEVENS STREET			HYANNIS	"1,009,325"		02601-3766	"1,006,840"	233 STEVENS STREET			HYANNIS	"1,009,325"		02601-3766	"1,009,148"	0	"1,000,231"			"1,002,201"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 8:25:26.008148 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	CBOC	MA
"1,001,700"			MIDDLETOWN CBOC	650GD	MIDDLETOWN	"1,009,121"	"1,006,840"	1 CORPORATE PLACE			MIDDLETOWN	"1,009,344"		02842-6277	"1,006,840"	1 CORPORATE PLACE			MIDDLETOWN	"1,009,344"		02842-6277	"1,009,148"	0	"1,000,231"			"1,002,201"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 8:25:26.016713 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	CBOC	RI
"1,002,295"			SAN BRUNO CBOC	662GE	SAN BRUNO CBOC	"1,009,121"	"1,006,840"	"1001 SNEATH LANE, SUITE 300"			SAN BRUNO	"1,009,306"	"1,012,928"	94066-2349	"1,006,840"	"1001 SNEATH LANE, SUITE 300"			SAN BRUNO	"1,009,306"	"1,012,928"	94066-2349	"1,009,148"	0	"1,000,242"			"1,002,221"	0	10/16/2007 12:33:28.934860 PM	7/1/2014 1:05:21.852357 PM	DataBroker - 12/15/05 changes	DataBroker - CQ# 0909 06/09/2014	CBOC	CA
"1,002,296"			ROCK SPRINGS CBOC	666GF	ROCK SPRINGS CBOC	"1,009,121"	"1,006,840"	1401 GATEWAY BLVD			ROCK SPRINGS	"1,009,356"	"1,012,757"	82901-6786	"1,006,840"	1401 GATEWAY BLVD			ROCK SPRINGS	"1,009,356"	"1,012,757"	82901-6786	"1,009,148"	0	"1,000,246"			"1,002,219"	0	10/16/2007 12:33:28.940104 PM	12/22/2011 8:25:27.202522 AM	DataBroker - 12/15/05 changes	DataBroker - CQ# 0757 11/02/2011	CBOC	WY
"1,617,863"			BESSEMER CBOC	521GG	BESSEMER CBOC	"1,009,121"	"1,006,840"	"975 9TH AVE SW, SUITE 400"			BESSEMER	"1,009,301"		35022-7837	"1,006,840"					"1,009,301"			"1,009,148"	0	"1,000,125"			"1,002,207"	0	10/16/2007 12:33:30.550844 PM	4/12/2012 2:13:47.567174 PM	DataBroker - 08/15/06 changes	DataBroker - CQ# 0771 02/06/2012	CBOC	AL
"1,617,864"			HAMMOND CBOC	629GB	HAMMOND CBOC	"1,009,121"	"1,006,840"	1131 SOUTH MORRISON AVE			HAMMOND	"1,009,322"	"1,012,226"	70403-5409	"1,006,840"	1131 SOUTH MORRISON AVE			HAMMOND	"1,009,322"	"1,012,226"	70403-5409	"1,009,148"	0	"1,000,215"			"1,002,216"	0	10/16/2007 12:33:30.584825 PM	12/22/2011 10:19:27.183201 AM	DataBroker - 08/15/06 changes	DataBroker - CQ# 0757 11/02/2011	CBOC	LA
